id	name	add_name	description	popup	special_enchant_amount	special_enchant_desc	color
32728	头饰箱子		装有头饰的箱子。	-1	0		1
32729	吊坠箱子		装有可以强化头饰的吊坠的箱子。	-1	0		1
32730	强化卷轴箱子-S级		装有S级强化卷轴的箱子。	-1	0		1
32731	强化卷轴箱子-R级		装有R级强化卷轴的箱子。	-1	0		1
32732	强化卷轴箱子-D级		装有D级强化卷轴的箱子。	-1	0		1
32733	强化卷轴箱子-C级		装有C级强化卷轴的箱子。	-1	0		1
32734	强化卷轴箱子-B级		装有B级强化卷轴的箱子。	-1	0		1
32735	强化卷轴箱子-A级		装有A级强化卷轴的箱子。	-1	0		1
32736	S级特效药箱子		装有S级特效药的箱子。	-1	0		1
32737	R级特效药箱子		装有R级特效药的箱子。	-1	0		1
32738	D级特效药箱子		装有D级特效药的箱子。	-1	0		1
32739	C级特效药箱子		装有C级特效药的箱子。	-1	0		1
32740	B级特效药箱子		装有B级特效药的箱子。	-1	0		1
32741	A级特效药箱子		装有A级特效药的箱子。	-1	0		1
32775	克拉希斯的凭证-克鲁玛高塔		完成从名为克拉希斯的秘密组织那里接到的并在克鲁玛高塔执行的任务后获得的凭证。搜集后交给克鲁玛高塔入口处的李德白，可以交换奖励。	-1	0		1
32776	克拉希斯的凭证-傲慢之塔		完成从名为克拉希斯的秘密组织那里接到的并在傲慢之塔执行的任务后获得的凭证。搜集后交给傲慢之塔入口处的矮人安德，可以交换奖励。	-1	0		1
32777	毁灭女神指南-冒险篇		记录着与毁灭女神更新有关的详细信息的指南，可以让玩家更方便地进行游戏。	-1	0		1
32778	毁灭女神指南-觉醒篇		记录着与毁灭女神更新有关的详细信息的指南，可以让玩家在觉醒后更方便地进行游戏。	-1	0		1
32779	强化剂袋-R		装有R级强化剂的袋子。	-1	0		1
32780	强化剂袋-R95		装有R95级强化剂的袋子。	-1	0		1
32781	强化剂袋-R99		装有R99级强化剂的袋子。	-1	0		1
32782	武器袋-D		装有D级武器的袋子。	-1	0		1
32783	武器袋-C		装有C级武器的袋子。	-1	0		1
32784	武器袋-B		装有B级武器的袋子。	-1	0		1
32785	武器袋-A		装有A级武器的袋子。	-1	0		1
32786	武器袋-S		装有S级武器的袋子。	-1	0		1
32787	武器袋-R		装有R级武器的袋子。	-1	0		1
32788	武器袋-R95		装有R95级武器的袋子。	-1	0		1
32789	武器袋-R99		装有R99级武器的袋子。	-1	0		1
32790	防具袋-D		装有D级防具的袋子。	-1	0		1
32791	防具袋-C		装有C级防具的袋子。	-1	0		1
32792	防具袋-B		装有B级防具的袋子。	-1	0		1
32793	防具袋-A		装有A级防具的袋子。	-1	0		1
32794	防具袋-S		装有S级防具的袋子。	-1	0		1
32795	防具袋-R		装有R级防具的袋子。	-1	0		1
32796	防具袋-R95		装有R95级防具的袋子。	-1	0		1
32797	防具袋-R99		装有R99级防具的袋子。	-1	0		1
32814	制作卷轴：灵魂弹-R级(100%)		4转职业专用。制作灵魂弹-R级时所需的制作卷轴。需要普通物品制作技能10级。成功率100%。	-1	0		1
32815	制作卷轴：魔灵弹-R级(100%)		4转职业专用。制作魔灵弹-R级时所需的制作卷轴。需要普通物品制作技能10级。成功率100%。	-1	0		1
32816	制作卷轴：祝福的魔灵弹(R)(100%)		4转职业专用。制作祝福的魔灵弹-R级时所需的制作卷轴。需要普通物品制作技能10级。成功率100%。	-1	0		1
33455	命运之武器强化卷轴-D级		强化时D级剑/单手、钝器/单手、短剑、枪、其他、剑/双手、钝器/双手、二刀流、格斗/双手武器的攻击力提升2点。弓的攻击力提升4点。所有武器提升2点魔法攻击力。+4开始攻击力/魔法攻击力提升两倍。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33456	命运之武器强化卷轴-C级		强化时C级剑/单手、钝器/单手、短剑、枪、其他武器的攻击力提升3点。剑/双手、钝器/双手、二刀流、格斗/双手武器的攻击力提升4点。弓的攻击力提升6点。所有武器提升3点魔法攻击力。+4开始攻击力/魔法攻击力提升两倍。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33457	命运之武器强化卷轴-B级		强化时B级剑/单手、钝器/单手、短剑、枪、其他武器店攻击力提升3点。剑/双手、钝器/双手、二刀流、格斗/双手武器店攻击力提升4点。弓的攻击力提升6点。所有武器提升3点魔法攻击力。+4开始攻击力/魔法攻击力提升两倍。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33458	命运之武器强化卷轴-A级		强化时A级剑/单手、钝器/单手、短剑、枪、其他武器店攻击力提升4点。剑/双手、钝器/双手、二刀流、格斗/双手武器的攻击力提升5点。弓的攻击力提升8点。所有武器提升3点魔法攻击力。+4开始攻击力/魔法攻击力提升两倍。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33459	命运之武器强化卷轴-S级		强化时S级剑/单手、钝器/单手、短剑、枪、其他武器的攻击力提升5点。剑/双手、钝器/双手、二刀流、格斗/双手武器的攻击力提升6点。弓的攻击力提升10点。所有武器提升4点魔法攻击力。+4开始攻击力/魔法攻击力提升两倍。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33460	命运之防具强化卷轴-D级		使D级防具和饰品的防御力提升1点，+4开始提升3点。可以安全强化至+3，连身衣可以安全强化至+4。防具+4以上时，随着强化次数的提升，生命相应提升。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33461	命运之防具强化卷轴-C级		使C级防具和饰品的防御力提升1点，+4开始提升3点。可以安全强化至+3，连身衣可以安全强化至+4。防具+4以上时，随着强化次数的提升，生命相应提升。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33462	命运之防具强化卷轴-B级		使B级防具和饰品的防御力提升1点，+4开始提升3点。可以安全强化至+3，连身衣可以安全强化至+4。防具+4以上时，随着强化次数的提升，生命相应提升。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33463	命运之防具强化卷轴-A级		A级防具和饰品的防御力提升1点，+4开始提升3点。可以安全强化至+3，连身衣可以安全强化至+4。防具+4以上时，随着强化次数的提升，生命相应提升。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33464	命运之防具强化卷轴-S级		强化时，使S级防具和饰品的防御力提升1点，+4开始提升3点。可以安全强化至+3，连身衣可以安全强化至+4。防具+4以上时，随着强化次数的提升，生命相应提升。命运装备专用。2011年7月27日活动结束后统一删除。	-1	0		1
33465	下巨人的幸运箱子		用强化技能后获得的下巨人的精髓交换到的箱子。根据个人的运气，可以在4种刻印之秘传书中获得一种。	-1	0		1
33466	武器袋-R2		装有R级高级武器的袋子。	-1	0		1
33467	防具袋-R2		装有R级高级防具的袋子。	-1	0		1
33468	英雄的支援箱子		装有测试服务器支援物品的箱子。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33469	觉醒支援箱子		装有为测试服务器的新玩家准备的支援物品的箱子。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33474	说话之岛高级饼干		维生素物品\n在60分钟内使自身提升20%的魔力最大值，提升20%的生命恢复量，提升2点伤害性魔法致命一击率，提升20%的普通攻击致命一击伤害，提升10%的攻击力，提升20%的防御力，提升20%的攻击速度，提升20%的魔法攻击力，提升20%的魔法耐性，提升20%的施法速度，提升10%的减益攻击耐性，受到致命一击伤害时提升防御力。降低15%的移动速度，装备近战、远程武器的队员在受到一定伤害后，提升普通攻击的致命一击伤害。无法交换、掉落。可以通过维生素管理员在帐号内共享。可以保存到个人仓库中的物品。	-1	0		1
33475	勇气护身符-R级		一定时间内在攻城战/要塞战/根据地战战场上死亡时，可以原地复活。(85级~99级用)。85级以下的角色也可以使用。	-1	0		1
33476	命运之符文		86级以下的角色放在背包中时，获得的经验值和技能点提升100%。无法交换/掉落/破坏/出售给商店/在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33477	英雄的宝箱		装有各种强化材料和束缚解除物品的箱子。	-1	0		1
33478	破灭的武器强化卷轴-R级		强化时，使R级剑/单手、钝器/单手、短剑、枪、其他武器的攻击力提升6点。剑/双手、钝器/双手、二刀流、格斗/双手、弩的攻击力提升7点。弓的攻击力提升12点。所有武器提升5点魔法攻击力。+4开始攻击力/魔法攻击力大幅提升。祝福的武器比普通武器的提升幅度更高。强化失败时，由于毁灭女神的力量，物品无法升级，但维持之前的强化数值。无法用于+15以上的武器。	-1	0		1
33479	破灭的防具强化卷轴-R级		强化时，使R级防具或饰品的防御力提升2点，+4开始大幅提升。可以安全强化至+3。防具+4以上时，随着强化次数的提升，生命相应提升。强化失败时，由于毁灭女神的力量，物品无法升级，但维持之前的强化数值。无法用于+6以上的武器。	-1	0		1
33481	火之原石-Super		可以一次性将火属性等级提升到3级，无法附加更高的元素属性。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33482	水之原石-Super		可以一次性将水属性等级提升到3级，无法附加更高的元素属性。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33483	地之原石-Super		可以一次性将地属性等级提升到3级，无法附加更高的元素属性。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33484	风之原石-Super		可以一次性将风属性等级提升到3级，无法附加更高的元素属性。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33485	黑暗原石-Super		可以一次性将黑暗属性等级提升到3级，无法附加更高的元素属性。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33486	神圣原石-Super		可以一次性将神圣属性等级提升到3级，无法附加更高的元素属性。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33487	火之水晶-Super		可以一次性将火属性等级从3级提升到6级，附加更高属性时，水晶将失去力量。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33488	水之水晶-Super		可以一次性将水属性等级从3级提升到6级，附加更高属性时，水晶将失去力量。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33489	地之水晶-Super		可以一次性将地属性等级从3级提升到6级，附加更高属性时，水晶将失去力量。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33490	风之水晶-Super		可以一次性将风属性等级从3级提升到6级，附加更高属性时，水晶将失去力量。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33491	黑暗水晶-Super		可以一次性将黑暗属性等级从3级提升到6级，附加更高属性时，水晶将失去力量。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33492	神圣水晶-Super		可以一次性将神圣属性等级从3级提升到6级，附加更高属性时，水晶将失去力量。此外，防具最多可以附加3种属性，相反的属性无法同时附加。无法交换、掉落、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33493	属性强化支援箱子		装有测试服务器属性石的箱子。无法交换、掉落、破坏、在个人商店中出售。可以保存到个人仓库中的物品。	-1	0		1
33494	说话之岛高级饼干	活动	维生素物品\n在60分钟内使自己的最大魔力提升20%，提升20%的生命恢复量，提升2点伤害性魔法致命一击率，提升20%的普通攻击致命一击伤害，提升10%的攻击力，提升20%的防御力，提升20%的攻击速度，提升20%的魔法攻击力，提升20%的魔法耐性，提升20%的施法速度，提升10%的减益攻击耐性，受到致命一击伤害时提升防御力。降低15%的移动速度，装备近战、远程武器的队员在受到一定伤害后，提升普通攻击的致命一击伤害。无法交换、掉落、破坏。可以通过维生素管理员在帐号内共享。可以保存到个人仓库中的物品。	-1	0		1
